"";"Id";"LastInvoiceDate";"EnergyCutOffDate";"AgreementCutOffDate";"EnergyInvoicesDue";"AgreementInvoicesDue";"PSVAInvoicesDue";"TotalDebt";"TotalOverdueDebt";"TotalInvoicesDue";"CustomerRating";"PaymentProbability";"FirstProbabilityAction";"SecondProbabilityAction"
"6350";"0035B00000CQQuxQAH";"2007-07-30";"";"";1;0;0;34119;34119;1;1;0,619838690290211;"IVR";"SMS"
"6066";"0035B00000CTpIPQA1";"2017-11-13";"2017-12-22";"";1;0;0;95945;42189;1;1;0,619823831949408;"No Hacer Nada";"No Hacer Nada"
"22029";"0035B00000CU14uQAD";"2017-09-15";"2017-11-28";"2017-10-14";1;1;0;216643;120801;1;1;0,619820656880861;"IVR";"Email"
"747";"0035B00000AUyuhQAD";"";"2017-11-28";"";1;0;0;24340;24340;1;1;0,619784962852859;"IVR";"SMS"
"13561";"0035B00000CQDvDQAX";"";"";"";1;0;0;76458;76458;1;1;0,619766123668207;"Email";"No Hacer Nada"
"22384";"0035B00000BAwqbQAD";"";"2017-10-30";"";2;0;0;853304;853304;2;1;0,61973325720831;"Telefono";"IVR"
"18447";"0035B00000BGTDsQAP";"";"2017-11-13";"";2;0;0;50797;50797;2;1;0,619716137853917;"IVR";"Email"
"11121";"0035B00000CU62fQAD";"";"2017-11-17";"";1;0;0;340;340;1;1;0,619702754579926;"No Hacer Nada";"No Hacer Nada"
"16995";"0035B00000CTmPIQA1";"";"2017-11-16";"";2;0;0;43270;43270;2;1;0,619702010824815;"Email";"No Hacer Nada"
"2868";"0035B00000BGTf6QAH";"2012-11-12";"2017-11-30";"";1;0;0;216228;216228;1;1;0,619676963582387;"Telefono";"IVR"
"11980";"0035B00000CL1ffQAD";"";"";"";1;0;0;169186;169186;1;1;0,61966520044658;"Email";"No Hacer Nada"
"19897";"0035B00000AUqv3QAD";"";"2017-11-28";"";1;0;0;46067;46067;1;1;0,619644911127945;"IVR";"Email"
"3631";"0035B00000BGWM6QAP";"2012-11-16";"2017-11-30";"";1;0;0;54853;54853;1;1;0,619638023846215;"IVR";"Email"
"9278";"0035B00000BBQ6VQAX";"2007-11-22";"2017-11-30";"";1;0;0;55655;55655;1;1;0,619632493547793;"IVR";"SMS"
"22005";"0035B00000CLAjpQAH";"";"";"";1;0;0;2957;2957;1;1;0,619630656508728;"No Hacer Nada";"No Hacer Nada"
"20484";"0035B00000Bru3fQAB";"";"2017-12-12";"";1;0;0;11338;11338;1;1;0,619599272851399;"IVR";"SMS"
"20259";"0035B00000CQJUYQA5";"2015-03-01";"2017-11-16";"";2;0;0;78816;78816;2;1;0,619530751852593;"IVR";"SMS"
"6303";"0035B00000CLL3wQAH";"";"2017-10-12";"";3;0;0;331158;331158;3;1;0,619520478733479;"Telefono";"IVR"
"10620";"0035B00000CTziBQAT";"";"";"";1;0;0;8171;8171;1;1;0,619518179748338;"No Hacer Nada";"No Hacer Nada"
"6961";"0035B00000CQHxmQAH";"2008-08-01";"";"";1;0;0;41571;41571;1;1;0,619508094041129;"No Hacer Nada";"No Hacer Nada"
"2342";"0035B00000BGVYaQAP";"";"2017-11-30";"";1;0;0;10179;10179;1;1;0,61950780311759;"No Hacer Nada";"No Hacer Nada"
"15452";"0035B00000CLFopQAH";"2017-10-31";"2017-12-10";"";2;0;0;29181;23461;2;1;0,619503142257567;"IVR";"SMS"
"16997";"0035B00000CToulQAD";"";"";"";1;0;0;12177;12177;1;1;0,619493427749853;"IVR";"SMS"
"4044";"0035B00000CL8tNQAT";"2017-11-09";"2017-12-14";"";1;0;0;42332;20829;1;1;0,619489896348902;"IVR";"Email"
"13385";"0035B00000CQ8ISQA1";"2015-06-09";"";"";1;0;0;11008;11008;1;1;0,619452650902945;"Email";"No Hacer Nada"
"20588";"0035B00000CYKjmQAH";"2007-10-08";"";"";1;0;0;1171;1171;1;1;0,619445489401791;"No Hacer Nada";"No Hacer Nada"
"17715";"0035B00000BBUTFQA5";"";"2017-11-30";"";1;0;0;23824;23824;1;1;0,619442117987884;"No Hacer Nada";"No Hacer Nada"
"20857";"0035B00000CTAykQAH";"";"";"";1;0;0;11730;11730;1;1;0,619429145741391;"No Hacer Nada";"No Hacer Nada"
"1592";"0035B00000BAufAQAT";"2010-08-16";"2017-11-30";"";1;0;0;11674;11674;1;1;0,61942591648468;"No   Hacer Nada";"No Hacer Nada"
"6963";"0035B00000BFx2TQAT";"2008-06-18";"2017-11-30";"";1;0;0;61456;61456;1;1;0,619416854115339;"IVR";"Email"
"25329";"0035B00000AUm1hQAD";"";"2017-11-28";"";1;0;0;13533;13533;1;1;0,619406827394473;"No Hacer Nada";"No Hacer Nada"
"15532";"0035B00000AtZclQAF";"2017-05-16";"2017-11-30";"";1;0;0;25205;25205;1;1;0,619364517850847;"IVR";"Email"
"22881";"0035B00000BAxZJQA1";"2008-06-13";"2017-12-15";"";1;0;0;51378;51378;1;1;0,619343521367992;"Telefono";"IVR"
"15153";"0035B00000CQBqJQAX";"2010-11-03";"2017-11-16";"";2;0;0;41947;41947;2;1;0,619331119567055;"IVR";"Email"
"6845";"0035B00000BAvdWQAT";"";"2017-11-30";"";1;0;0;134612;134612;1;1;0,619319583361979;"Email";"No Hacer Nada"
"14366";"0035B00000CU3U2QAL";"2017-09-15";"2017-09-30";"2017-10-16";3;1;0;109732;95370;3;1;0,619305710985594;"Telefono";"Email"
"21748";"0035B00000CThfKQAT";"2017-11-02";"";"";1;0;0;149590;22046;1;1;0,619273577174257;"IVR";"Email"
"11349";"0035B000007kZqkQAE";"2012-04-18";"2017-11-24";"";2;0;0;27981;27981;2;1;0,619264938198432;"IVR";"SMS"
"14806";"0035B00000CLN1mQAH";"2015-04-30";"2017-11-13";"";2;0;0;43691;43691;2;1;0,619264218827538;"IVR";"SMS"
"3105";"0035B00000BG0XiQAL";"2015-06-22";"2017-11-30";"";1;0;0;52471;52471;1;1;0,619250854344759;"IVR";"SMS"
"7448";"0035B00000CQBWTQA5";"";"2017-12-15";"";1;0;0;13124;13124;1;1;0,619250781694545;"IVR";"Email"
"8416";"0035B00000CYOJYQA5";"2009-11-27";"2017-11-17";"";2;0;0;33241;33241;2;1;0,619225366549296;"No Hacer Nada";"No Hacer Nada"
"21425";"0035B00000CTwCzQAL";"2012-03-14";"";"";1;0;0;23269;23269;1;1;0,619223712076485;"IVR";"Email"
"16039";"0035B00000Brj1EQAR";"2017-09-26";"";"";1;0;0;7743;7743;1;1;0,61919813431283;"No Hacer Nada";"No Hacer Nada"
"18015";"0035B00000BBMJdQAP";"";"2017-11-30";"";1;0;0;30963;30963;1;1;0,619197870966407;"Email";"No Hacer Nada"
"4303";"0035B000007kWTPQA2";"2015-07-07";"2017-11-14";"";2;0;0;36242;36242;2;1;0,619177422838708;"No Hacer Nada";"No Hacer Nada"
"2294";"0035B00000BG3x6QAD";"2010-08-16";"2017-11-30";"";1;0;0;97379;97379;1;1;0,619133604116057;"IVR";"SMS"
"697";"0035B00000BAwD8QAL";"2016-12-19";"2017-11-30";"";1;0;0;273342;273342;1;1;0,619130111704007;"Telefono";"IVR"
"1976";"0035B00000AUwL1QAL";"";"2017-10-30";"";1;0;0;34168;34168;1;1;0,619105045096602;"Email";"No Hacer Nada"
"9486";"0035B000007kVLIQA2";"";"2017-11-13";"";3;0;0;205218;205218;3;1;0,619083397575268;"Telefono";"Email"
"10695";"0035B00000BBIwCQAX";"";"2017-09-28";"";3;0;0;265716;265716;3;1;0,619077826005409;"No Hacer Nada";"No Hacer Nada"
"14454";"0035B00000BGT2FQAX";"2015-03-25";"2017-11-30";"";1;0;0;108153;108153;1;1;0,619067220997732;"IVR";"Email"
"24712";"0035B00000BGEUCQA5";"2009-08-14";"2017-11-30";"";1;0;0;29200;29200;1;1;0,619051927928172;"No Hacer Nada";"No Hacer Nada"
"23310";"0035B00000CIlXbQAL";"";"";"";1;0;0;5360;5360;1;1;0,619044688634448;"No Hacer Nada";"No Hacer Nada"
"16058";"0035B00000CL7iUQAT";"2010-03-12";"2017-11-10";"";2;0;0;33151;33151;2;1;0,619040155732369;"Email";"No Hacer Nada"
"260";"0035B00000BBV9dQAH";"2016-02-28";"2017-11-13";"";2;0;0;52385;52385;2;1;0,619032532442714;"No Hacer Nada";"No Hacer Nada"
"13805";"0035B00000BFwWxQAL";"2017-06-20";"2017-10-31";"";2;0;0;37952;37952;2;1;0,619005241240549;"No Hacer Nada";"No Hacer Nada"
"24528";"0035B00000CU0SwQAL";"2008-02-05";"2017-11-17";"";2;0;0;52459;52459;2;1;0,618956145747203;"Email";"No Hacer Nada"
"6055";"0035B00000CQKC4QAP";"2012-08-22";"";"";1;0;0;10396;10396;1;1;0,618908104448286;"IVR";"SMS"
"10943";"0035B00000BB9o1QAD";"";"2017-11-30";"";1;0;0;1961;1961;1;1;0,618906850394124;"No Hacer Nada";"No Hacer Nada"
"21036";"0035B00000CQAgfQAH";"2017-08-31";"2017-11-16";"2017-10-12";2;2;0;84045;84045;2;1;0,618846455908156;"IVR";"Email"
"9457";"0035B00000CTw5KQAT";"2016-10-25";"2017-12-17";"";1;0;0;14096;14096;1;1;0,618815997951281;"IVR";"Email"
"2419";"0035B00000BFx10QAD";"";"2017-11-13";"";2;0;0;50265;50265;2;1;0,618805647787207;"No Hacer Nada";"No Hacer Nada"
"19276";"0035B00000BGA3OQAX";"2008-07-04";"2017-11-30";"";1;0;0;36914;36914;1;1;0,618804405763185;"No Hacer Nada";"No Hacer Nada"
"2967";"0035B00000BGW21QAH";"2013-04-23";"2017-11-30";"";1;0;0;17912;17912;1;1;0,618794456029635;"No Hacer Nada";"No Hacer Nada"
"16163";"0035B00000CLDnkQAH";"2017-11-02";"2017-12-22";"";1;0;0;38306;25769;1;1;0,618782074453211;"IVR";"SMS"
"10642";"0035B00000CYSA8QAP";"2012-04-05";"";"";1;0;0;20134;20134;1;1;0,618765085649151;"IVR";"SMS"
"1121";"0035B00000BAw92QAD";"";"2017-11-30";"";1;0;0;76771;76771;1;1;0,6187642373315;"IVR";"SMS"
"21282";"0035B00000BAwQRQA1";"2016-07-20";"2017-11-30";"2017-11-16";1;0;0;30886;30886;1;1;0,618761956635035;"IVR";"Email"
"25117";"0035B00000BBTPSQA5";"";"2017-11-30";"";1;0;0;2022;2022;1;1;0,618755270925994;"No Hacer Nada";"No Hacer Nada"
"4089";"0035B00000CTlIPQA1";"";"2017-08-15";"";5;0;0;172846;172846;5;1;0,61873831800307;"Telefono";"Email"
"12124";"0035B00000BGANnQAP";"2017-01-17";"2017-11-30";"";1;0;0;134844;134844;1;1;0,618726838599942;"Telefono";"IVR"
"23090";"0035B00000CQ9eJQAT";"2017-03-01";"";"";1;0;0;8748;8748;1;1;0,618681909639994;"No Hacer Nada";"No Hacer Nada"
"11261";"0035B00000BBTA7QAP";"2015-03-05";"2017-11-30";"";1;0;0;20507;20507;1;1;0,618675015006093;"IVR";"Email"
"24501";"0035B00000BGW6kQAH";"2017-04-12";"2017-11-30";"";1;0;0;40244;40244;1;1;0,618648048873365;"IVR";"Email"
"22502";"0035B00000BAxQeQAL";"";"2017-11-30";"";1;0;0;12532;12532;1;1;0,618638772490604;"No Hacer Nada";"No Hacer Nada"
"2";"0035B00000BYuZOQA1";"";"2017-10-03";"";3;0;0;906827;906827;3;1;0,618612497298833;"Telefono";"IVR"
"1892";"0035B00000BBUi0QAH";"";"2017-11-30";"";1;0;0;10281;10281;1;1;0,618610855038327;"No Hacer Nada";"No Hacer Nada"
"23413";"0035B00000BAxvxQAD";"2017-03-06";"2017-11-30";"";1;0;0;26179;26179;1;1;0,618571868920664;"IVR";"SMS"
"17680";"0035B00000CYS14QAH";"2012-06-29";"2017-12-18";"";1;0;0;25476;25476;1;1;0,618551059783618;"IVR";"SMS"
"20801";"0035B00000BG8q7QAD";"";"2017-11-30";"";1;0;0;29308;29308;1;1;0,61853998509783;"IVR";"SMS"
"24010";"0035B00000BFxROQA1";"";"2017-11-07";"";2;0;0;78396;78396;2;1;0,618530632676356;"No Hacer Nada";"No Hacer Nada"
"1043";"0035B00000BBTIFQA5";"";"2017-11-30";"";1;0;0;65307;65307;1;1;0,618526817324081;"IVR";"Email"
"22115";"0035B00000CYMxJQAX";"";"2017-11-17";"";2;0;0;36533;36533;2;1;0,618519800658214;"IVR";"SMS"
"749";"0035B00000AUzkpQAD";"2017-02-14";"2017-09-26";"";3;0;0;344521;344521;3;1;0,618483512231236;"Telefono";"Email"
"16124";"0035B00000CLCFwQAP";"";"";"";1;0;0;34119;34119;1;1;0,618464941862021;"IVR";"Email"
"3746";"0035B00000CQO4oQAH";"";"";"";1;0;0;16530;16530;1;1;0,618460226542314;"IVR";"Email"
"18764";"0035B00000CLBWXQA5";"2013-04-05";"";"";1;0;0;23472;23472;1;1;0,618455856628375;"IVR";"Email"
"19678";"0035B00000BAuT3QAL";"";"2017-11-30";"";1;0;0;66986;66986;1;1;0,618449716707507;"IVR";"Email"
"10499";"0035B00000BGTHnQAP";"2007-11-20";"2017-11-30";"";1;0;0;104171;104171;1;1;0,618411976765885;"IVR";"Email"
"12067";"0035B000004dgSbQAI";"2010-04-13";"";"";1;0;0;16784;16784;1;1;0,618384911735546;"IVR";"SMS"
"8709";"0035B00000CTxHKQA1";"";"";"";1;0;0;1378;1378;1;1;0,618379215079174;"No Hacer Nada";"No Hacer Nada"
"6005";"0035B00000CTzOEQA1";"";"";"";1;0;0;14007;14007;1;1;0,618373598935836;"Email";"No Hacer Nada"
"12165";"0035B00000BG9QzQAL";"";"2017-10-31";"";2;0;0;21235;21235;2;1;0,618270202347932;"Email";"No Hacer Nada"
"22464";"0035B00000BBRa7QAH";"2011-07-14";"2017-11-30";"";1;0;0;5138;5138;1;1;0,618265852042662;"No Hacer Nada";"No Hacer Nada"
"6131";"0035B00000CKyJSQA1";"";"2017-12-14";"";1;0;0;26393;26393;1;1;0,618256576547097;"Email";"No Hacer Nada"
"20156";"0035B00000CL2YlQAL";"2007-09-21";"";"";1;0;0;23039;23039;1;1;0,618234213143876;"IVR";"Email"
"4823";"0035B00000AUkHVQA1";"2017-07-12";"2017-11-28";"";1;0;0;83475;83475;1;1;0,618222635708683;"Email";"No Hacer Nada"
"8169";"0035B000007kZPfQAM";"2017-10-17";"2017-11-13";"";2;0;0;80817;80817;2;1;0,618213797778999;"IVR";"Email"
"13023";"0035B00000CLMD7QAP";"";"2017-08-11";"";5;0;0;347799;347799;5;1;0,618178122297367;"Telefono";"IVR"
"25282";"0035B00000BGT4lQAH";"2017-04-07";"2017-11-30";"";1;0;0;59095;59095;1;1;0,618176605862618;"IVR";"SMS"
"19719";"0035B00000CLWpRQAX";"";"";"";1;0;0;1063;1063;1;1;0,618164854119081;"No Hacer Nada";"No Hacer Nada"
"24339";"0035B00000BAukOQAT";"2012-03-06";"2017-11-30";"";1;0;0;53775;53775;1;1;0,618164328432523;"Email";"No Hacer Nada"
"13618";"0035B00000BBL4UQAX";"";"2017-11-30";"";1;0;0;3311;3311;1;1;0,618160344336894;"No Hacer Nada";"No Hacer Nada"
"1176";"0035B00000BBOwVQAX";"";"2017-11-30";"";1;0;0;41434;41434;1;1;0,618144080323537;"Email";"No Hacer Nada"
"5911";"0035B00000CTlvGQAT";"2017-09-01";"2017-11-16";"";2;0;0;51634;51634;2;1;0,618135557351086;"IVR";"Email"
"594";"0035B00000BBMGCQA5";"";"2017-11-30";"";1;0;0;37277;37277;1;1;0,618132566555955;"Email";"No Hacer Nada"
"4749";"0035B00000BrhUwQAJ";"";"2017-11-28";"";1;0;0;12465;12465;1;1;0,618130796603512;"No Hacer Nada";"No Hacer Nada"
"290";"0035B00000AUvFfQAL";"";"2017-11-28";"";1;0;0;66170;66170;1;1;0,618125480311725;"Email";"No Hacer Nada"
"18577";"0035B000007kZBhQAM";"";"2017-11-20";"";2;0;0;176343;176343;2;1;0,618125362819256;"Email";"No Hacer Nada"
"11782";"0035B00000BAzSsQAL";"2010-02-10";"2017-10-30";"";2;0;0;451629;451629;2;1;0,618108281756444;"Telefono";"IVR"
"6892";"0035B00000CYPzYQAX";"2016-09-15";"2017-11-27";"";1;0;0;197957;197957;1;1;0,6180826390001;"No Hacer Nada";"No Hacer Nada"
"15761";"0035B00000AUzXsQAL";"";"2017-10-30";"";2;0;0;27691;27691;2;1;0,618081528292424;"IVR";"Email"
"7695";"0035B00000CQ4nzQAD";"2012-03-05";"2017-12-08";"";3;0;0;296468;296468;3;1;0,618055291314879;"Telefono";"Email"
"25980";"0035B00000CTr8aQAD";"2017-10-03";"";"2017-11-10";1;1;0;140958;36758;1;1;0,618054550029188;"IVR";"Email"
"17396";"0035B00000CIbOPQA1";"";"2017-11-29";"";4;0;0;54501;54501;4;1;0,61798467294077;"Telefono";"IVR"
"4939";"0035B00000CToH5QAL";"";"";"";1;0;0;3339;3339;1;1;0,61796266049914;"No Hacer Nada";"No Hacer Nada"
"23104";"0035B00000CTkN3QAL";"2016-08-09";"";"";1;0;0;6260;6260;1;1;0,617954187659554;"No Hacer Nada";"No Hacer Nada"
"1714";"0035B00000BBI9GQAX";"";"2017-11-10";"";2;0;0;187958;187958;2;1;0,617874462919973;"Telefono";"IVR"
"7378";"0035B00000CQNegQAH";"2015-08-10";"2017-12-15";"";1;0;0;54150;54150;1;1;0,617858931993168;"IVR";"SMS"
"11904";"0035B000007kZ5sQAE";"";"";"";1;0;0;45852;45852;1;1;0,617849409840072;"IVR";"Email"
"16737";"0035B00000CL3K0QAL";"2016-04-01";"";"";1;0;0;27408;27408;1;1;0,617810051074064;"IVR";"Email"
"3507";"0035B00000AUkLNQA1";"2015-01-21";"2017-10-30";"";2;0;0;51347;51347;2;1;0,617747289684538;"IVR";"Email"
"11199";"0035B00000CTeQKQA1";"2017-10-13";"2017-11-16";"";2;0;0;27306;27306;2;1;0,617746089368718;"IVR";"Email"
"17780";"0035B00000CTpcLQAT";"2013-03-26";"";"";1;0;0;41606;41606;1;1;0,61766452226779;"IVR";"SMS"
"12730";"0035B00000BAweuQAD";"2017-11-02";"2017-12-04";"2017-11-20";1;0;0;51245;46087;1;1;0,617662357333296;"IVR";"Email"
"21737";"0035B00000CTgkQQAT";"";"2017-12-17";"";1;0;0;12700;12700;1;1;0,617658718796596;"IVR";"Email"
"14055";"0035B00000CTryrQAD";"2017-10-05";"";"2017-11-02";1;1;0;85717;45159;1;1;0,617656762309875;"IVR";"SMS"
"14722";"0035B00000CLIBPQA5";"";"";"";1;0;0;13208;13208;1;1;0,617642340457107;"IVR";"SMS"
"21271";"0035B00000BBOPaQAP";"";"2017-11-30";"";1;0;0;55983;55983;1;1;0,617625119834486;"IVR";"SMS"
"9063";"0035B00000CTu6XQAT";"2009-03-31";"";"2017-11-02";1;1;0;36348;13056;1;1;0,617622078790661;"IVR";"SMS"
"16005";"0035B00000CQ7QsQAL";"";"2017-11-16";"";2;0;0;25605;25605;2;1;0,617598196926634;"IVR";"Email"
"17495";"0035B00000CTzaWQAT";"2017-07-10";"2017-10-17";"";3;0;0;185536;185536;3;1;0,617578451049848;"Telefono";"Email"
"16907";"0035B00000BBSJKQA5";"2007-05-15";"2017-11-30";"";1;0;0;50491;50491;1;1;0,617558344115211;"IVR";"Email"
"17843";"0035B00000CLOx7QAH";"2014-10-03";"2017-12-14";"";1;0;0;15759;15759;1;1;0,617529753929868;"No Hacer Nada";"No Hacer Nada"
"4185";"0035B000007kZmWQAU";"2017-11-08";"2017-12-18";"2017-12-01";1;0;8;689424;448313;1;1;0,617528661661675;"IVR";"Email"
"9204";"0035B00000CTnNdQAL";"2017-10-21";"2017-11-16";"";2;1;0;81763;53825;2;1;0,617495915741677;"IVR";"SMS"
"24244";"0035B00000BGYm9QAH";"2016-01-11";"2017-11-30";"2017-11-17";1;0;0;20217;20217;1;1;0,617489261670113;"No Hacer Nada";"No Hacer Nada"
"10191";"0035B00000CYMY0QAP";"";"";"";1;0;0;18465;18465;1;1;0,61747809942831;"IVR";"SMS"
"15701";"0035B000007kWRjQAM";"";"2017-12-12";"";1;0;0;94802;94802;1;1;0,617456435467063;"Telefono";"IVR"
"5628";"0035B00000CLI5yQAH";"2017-03-16";"";"";1;0;0;22485;22485;1;1;0,617407131776106;"IVR";"SMS"
"22334";"0035B00000BGWbvQAH";"2009-12-15";"2017-11-30";"";1;0;0;57026;57026;1;1;0,617376633208452;"IVR";"SMS"
"8218";"0035B00000BG3YaQAL";"2010-09-22";"2017-08-31";"";4;0;0;236950;236950;4;1;0,617333913761028;"Telefono";"Email"
"4701";"0035B00000BG8kGQAT";"2016-04-18";"2017-11-30";"";1;0;0;20942;20942;1;1;0,617322863301355;"No Hacer Nada";"No Hacer Nada"
"14341";"0035B00000BAzS3QAL";"2010-11-19";"2017-11-30";"";1;0;0;45904;45904;1;1;0,617308987926482;"IVR";"Email"
"23323";"0035B00000CIm7SQAT";"";"";"";1;0;0;7133;7133;1;1;0,617279878530003;"No Hacer Nada";"No Hacer Nada"
"16577";"0035B00000CQG8wQAH";"2017-03-08";"";"";1;0;0;30580;30580;1;1;0,617272786709629;"IVR";"Email"
"20107";"0035B00000Brf52QAB";"";"2017-12-11";"";1;0;0;7583;7583;1;1;0,617263074813125;"No Hacer Nada";"No Hacer Nada"
"1053";"0035B00000BAznmQAD";"2017-09-25";"2017-11-30";"2017-10-16";1;1;0;164353;86164;1;1;0,617259687214421;"IVR";"SMS"
"7013";"0035B000007kVpNQAU";"2009-12-05";"2017-11-14";"";2;0;0;87170;87170;2;1;0,617132450233756;"IVR";"Email"
"9932";"0035B00000CTyYsQAL";"2011-06-03";"2017-11-17";"";2;0;0;23724;23724;2;1;0,617087581069998;"Email";"No Hacer Nada"
"14184";"0035B00000CLI4jQAH";"2017-09-25";"2017-11-03";"2017-11-06";3;1;0;77644;63391;3;1;0,617056454543303;"Telefono";"IVR"
"11296";"0035B00000BGTiAQAX";"";"2017-11-30";"";1;0;0;60035;60035;1;1;0,617052467181375;"IVR";"SMS"
"12674";"0035B00000AUlIFQA1";"";"2017-11-28";"";1;0;0;17343;17343;1;1;0,617031982832039;"No Hacer Nada";"No Hacer Nada"
"17074";"0035B00000BBPmjQAH";"2017-11-07";"2017-12-09";"";1;0;0;340158;137174;1;1;0,617014624086127;"Telefono";"IVR"
"16368";"0035B00000AUvFmQAL";"2017-05-17";"2017-11-28";"";1;0;0;87002;87002;1;1;0,616997764854982;"Email";"No Hacer Nada"
"14838";"0035B00000BBPyFQAX";"2013-07-03";"2017-11-30";"";1;0;0;61794;61794;1;1;0,61697388913992;"IVR";"Email"
"12447";"0035B00000BZ0GqQAL";"2008-05-05";"2017-12-05";"";1;0;0;26682;26682;1;1;0,616948989946698;"No Hacer Nada";"No Hacer Nada"
"15682";"0035B00000BGaEVQA1";"2009-12-17";"2017-11-30";"";1;0;0;24466;24466;1;1;0,616928773694862;"Email";"No Hacer Nada"
"1587";"0035B00000BBQ09QAH";"2016-08-11";"2017-11-30";"";1;0;0;59595;59595;1;1;0,616913422497439;"IVR";"Email"
"23307";"0035B00000CIXZYQA5";"";"";"";1;0;0;16638;16638;1;1;0,61688824118439;"IVR";"Email"
"15472";"0035B00000CYKKmQAP";"2017-06-30";"";"";1;0;0;3833;3833;1;1;0,616876628699766;"No Hacer Nada";"No Hacer Nada"
"2147";"0035B00000BG3B4QAL";"2016-11-24";"2017-11-30";"";1;0;0;56916;56916;1;1;0,616846267590141;"IVR";"Email"
"25511";"0035B00000CTt1EQAT";"2008-08-08";"";"";1;0;0;47517;47517;1;1;0,616827833944819;"No Hacer Nada";"No Hacer Nada"
"15774";"0035B00000CQ5L6QAL";"";"";"";1;0;0;23993;23993;1;1;0,616811176952407;"IVR";"Email"
"14049";"0035B00000CTtxyQAD";"";"2017-11-16";"";2;0;0;22486;22486;2;1;0,616803894876476;"No Hacer Nada";"No Hacer Nada"
"14050";"0035B00000CTjtBQAT";"2015-10-13";"2017-12-17";"";1;0;0;10288;10288;1;1;0,616783073996146;"IVR";"Email"
"7396";"0035B00000CLFnSQAX";"2017-08-07";"";"";1;0;0;5997;5997;1;1;0,616776456241394;"No Hacer Nada";"No Hacer Nada"
"17258";"0035B00000CL5wmQAD";"2009-08-07";"";"";1;0;0;13860;13860;1;1;0,616745225230708;"IVR";"Email"
"10919";"0035B00000BGBbzQAH";"";"2017-11-30";"";1;0;0;41576;41576;1;1;0,616741570074559;"IVR";"Email"
"22973";"0035B00000BAxwgQAD";"2017-07-27";"2017-11-10";"";2;0;0;84250;84250;2;1;0,616738672793018;"No Hacer Nada";"No Hacer Nada"
"4846";"0035B00000CQ7IqQAL";"";"2017-11-16";"";2;0;0;99685;99685;2;1;0,61673622353066;"Email";"No Hacer Nada"
"16810";"0035B00000BBTFNQA5";"2007-12-28";"2017-11-30";"";1;0;0;28694;28694;1;1;0,616671435624606;"IVR";"SMS"
"15170";"0035B00000BGGZSQA5";"";"2017-11-30";"";1;0;0;75685;75685;1;1;0,616665180807498;"IVR";"SMS"
"20658";"0035B00000BBNsGQAX";"2016-02-26";"2017-11-30";"";1;0;0;15069;15069;1;1;0,61665964199018;"No Hacer Nada";"No Hacer Nada"
"1703";"0035B00000BBQ6HQAX";"2017-10-23";"2017-12-04";"2017-11-20";1;0;0;55248;41640;1;1;0,616634138445764;"IVR";"SMS"
"16421";"0035B00000CQMjMQAX";"2016-08-19";"";"";1;0;0;12931;12931;1;1;0,616631616127661;"IVR";"SMS"
"4822";"0035B00000AUkL1QAL";"";"2017-11-28";"";1;0;0;122405;122405;1;1;0,616611503890441;"No Hacer Nada";"No Hacer Nada"
"14618";"0035B00000BGVpWQAX";"2017-07-21";"2017-11-13";"";3;0;0;142068;142068;3;1;0,616598947424169;"No Hacer Nada";"No Hacer Nada"
"25605";"0035B00000CQ6QzQAL";"2017-10-12";"2017-11-18";"";1;0;0;10151;10151;1;1;0,616598888201707;"IVR";"Email"
"614";"0035B00000BAv3PQAT";"2013-02-26";"2017-11-30";"";1;0;0;15483;15483;1;1;0,616593816894174;"No Hacer Nada";"No Hacer Nada"
"5993";"0035B00000CU65GQAT";"";"";"";1;0;0;11504;11504;1;1;0,616576544479821;"IVR";"Email"
"24275";"0035B00000BG1iUQAT";"2017-08-23";"2017-11-30";"";1;0;1;223636;101008;1;1;0,616554673781141;"IVR";"SMS"
"14416";"0035B00000BG3aDQAT";"2016-06-25";"2017-11-30";"";1;0;0;68611;68611;1;1;0,616486463566935;"IVR";"SMS"
"23632";"0035B00000AUkuXQAT";"2011-02-22";"2017-11-28";"";1;0;0;26661;26661;1;1;0,616471446199753;"IVR";"Email"
"12199";"0035B00000CYMoyQAH";"";"2017-10-26";"";3;0;0;85121;85121;3;1;0,616456447721036;"Telefono";"IVR"
"3249";"0035B00000CQF5kQAH";"2015-05-13";"2017-11-16";"";2;0;14;1382025;1382025;2;1;0,616450657919765;"IVR";"Email"
"24459";"0035B00000BGZ5iQAH";"2016-02-29";"2017-11-30";"";1;0;0;66136;66136;1;1;0,61641525048059;"IVR";"Email"
"13329";"0035B00000CTeoGQAT";"2009-01-02";"2017-12-17";"";1;0;0;28724;28724;1;1;0,61635374935385;"IVR";"Email"
"7840";"0035B00000CTdsCQAT";"2016-08-19";"";"";1;0;0;15002;15002;1;1;0,616243334899647;"Email";"No Hacer Nada"
"14780";"0035B00000BFyLHQA1";"2017-08-31";"2017-11-04";"2017-09-20";2;2;0;112053;90918;2;1;0,616200081428139;"IVR";"Email"
"9132";"0035B00000CQM4WQAX";"2017-11-06";"2017-12-22";"";1;0;0;104007;21986;1;1;0,616187250146507;"IVR";"SMS"
"25939";"0035B00000CQAjfQAH";"";"";"";1;0;0;28616;28616;1;1;0,616174798955343;"IVR";"Email"
